,Unnamed: 0,Event Title,Organizer,Artists,Location,Venue Name,Venue Link,Heure,Date,Price,Event Link,Genres
219,219,PARADISE NEW YEAR BIG PARTY 2024 LE + GRAND LOFT CLUB EUROPE,BK PRODUCTIONS,Grégory Wilde,"2 Pl de la Prte Maillot, 75017 Paris, France",Palais Maillot Paris,"https://www.google.com/maps/search/Palais%20Maillot%20Paris%2C%202%20Pl%20de%20la%20Prte%20Maillot%2C%2075017%20Paris%2C%20France/@48.8789538,2.282495,17z",22:00 à 05:00,2023-12-31,"61,95 €",https://shotgun.live/events/paradise-new-year-big-party-2024-le-grand-loft-club-europe,
220,220,NEW YEAR PRESTIGE BIG PARTY ALEXANDRE III NEW YEAR 2024 FEU,BK PRODUCTIONS,,"Rive Gauche, Pont Alexandre III, 75007 Paris, France",Faust,"https://www.google.com/maps/search/Faust%2C%20Rive%20Gauche%2C%20Pont%20Alexandre%20III%2C%2075007%20Paris%2C%20France/@48.8630748,2.3131331,17z",22:00 à 05:00,2023-12-31,"57,75 €",https://shotgun.live/events/new-year-prestige-big-party-alexandre-iii-new-year-2024-feu,
221,221,NEW YEAR PARADISE NEW YEAR THE BIG PARTY 2024 + 2000 PERS,BK PRODUCTIONS,,"34-36 Rue du Départ, 75015 Paris, France",Carré Montparnasse,"https://www.google.com/maps/search/Carr%C3%A9%20Montparnasse%2C%2034-36%20Rue%20du%20D%C3%A9part%2C%2075015%20Paris%2C%20France/@48.8417501,2.3220629,17z",22:00 à 05:00,2023-12-31,"47,25 €",https://shotgun.live/events/new-year-paradise-new-year-the-big-party-2024-2000-pers,
222,222,Favela : happy New Year !,MAJORS PROD,,"Orée du Bois de Vincennes, Avenue de Bel Air, 75012 Paris, France",Nouveau Chalet du Lac,"https://www.google.com/maps/search/Nouveau%20Chalet%20du%20Lac%2C%20Or%C3%A9e%20du%20Bois%20de%20Vincennes%2C%20Avenue%20de%20Bel%20Air%2C%2075012%20Paris%2C%20France/@48.8429063,2.4221006,17z",22:00 à 06:00,2023-12-31,"52,50 €",https://shotgun.live/events/favela-happy-new-year,"baile funk, reggaeton, afrobeat, dancehall, hip hop"
223,223,Favela: Le plus grand reveillon Latino de France !,Vibes event,,"Orée du Bois de Vincennes, Avenue de Bel Air, 75012 Paris, France",Nouveau Chalet du Lac,"https://www.google.com/maps/search/Nouveau%20Chalet%20du%20Lac%2C%20Or%C3%A9e%20du%20Bois%20de%20Vincennes%2C%20Avenue%20de%20Bel%20Air%2C%2075012%20Paris%2C%20France/@48.8429063,2.4221006,17z",22:00 à 05:30,2023-12-31,"52,50 €",https://shotgun.live/events/favela-le-plus-grand-reveillon-latino-de-france,"reggaeton, baile funk"
224,224,Fullnafull New Year Eve at G club,Fullnafull Paris,,"4 Rue du Fort de la Briche, 93200 Saint-Denis, France",Non mentionné,"https://www.google.com/maps/search/4%20Rue%20du%20Fort%20de%20la%20Briche%2C%2093200%20Saint-Denis%2C%20France/@48.9426735,2.3421808,17z",22:00 à 06:00,2023-12-31,"367,50 €",https://shotgun.live/events/fullnafull-new-year-eve-at-g-club,
225,225,NEW YEAR @CHEZMOUNE - SUNDAY 31.12,Chez Moune Paris,,"54 Rue Jean-Baptiste Pigalle, 75009 Paris, France",Chez Moune,"https://www.google.com/maps/search/Chez%20Moune%2C%2054%20Rue%20Jean-Baptiste%20Pigalle%2C%2075009%20Paris%2C%20France/@48.8810495,2.3360343,17z",22:00 à 06:00,2023-12-31,"51,45 €",https://shotgun.live/events/new-year-chezmoune-sunday-31-12,"disco, disco house, house, pop"
226,226,LE BAL DE FIN D'ANNEE 2024 by ASIANHYPE,ASIANHYPE,,"13 Pass. Jouffroy, 75009 Paris, France",Le Salon des Miroirs,"https://www.google.com/maps/search/Le%20Salon%20des%20Miroirs%2C%2013%20Pass.%20Jouffroy%2C%2075009%20Paris%2C%20France/@48.8723373,2.3419048,17z",22:30 à 05:00,2023-12-31,"39,99 €",https://shotgun.live/events/le-bal-de-fin-d-annee-2024-by-asianhype,"r&b, afrobeat, hip hop, house, k-pop"
227,227,VS SHOW NEW YEAR,Vs Show,,"51 Rue de Ponthieu, 75008 Paris, France",Non mentionné,"https://www.google.com/maps/search/51%20Rue%20de%20Ponthieu%2C%2075008%20Paris%2C%20France/@48.8714402,2.3057988,17z",22:30 à 06:00,2023-12-31,"31,50 €",https://shotgun.live/events/vs-show-new-year,"rap, afro house, drill"
228,228,HAPPy NEw YEAr,Magnum Klub,"LOŮ, SHA.DOW, Hemei, Juss Lewiski, EnMoD Armada","56 Rue de la Fontaine au Roi, 75011 Paris, France",Le Magnum Klub,"https://www.google.com/maps/search/Le%20Magnum%20Klub%2C%2056%20Rue%20de%20la%20Fontaine%20au%20Roi%2C%2075011%20Paris%2C%20France/@48.868099,2.3736702,17z",23:00 à 07:00,2023-12-31,"7,99 €",https://shotgun.live/events/hap-py-n-ew-ye-ar,"acid techno, hard techno, melodic house & techno, techno"
229,229,CLUB REVEILLON  SAINT SYLVESTRE PARIS,jerome jarrige,,"20 Rue de Lappe, 75011 Paris, France",The J'Club,"https://www.google.com/maps/search/The%20J'Club%2C%2020%20Rue%20de%20Lappe%2C%2075011%20Paris%2C%20France/@48.8537458,2.3725148,17z",23:00 à 07:00,2023-12-31,"21,00 €",https://shotgun.live/events/club-reveillon-saint-sylvestre-paris,"club, disco, disco house, dancehall, dance, brazilian"
230,230,We BALLIN By 808 Party,L’ŒIL,,"33 Rue des Petits Champs, 75001 Paris, France",Non mentionné,"https://www.google.com/maps/search/33%20Rue%20des%20Petits%20Champs%2C%2075001%20Paris%2C%20France/@48.8667149,2.3365697,17z",23:00,2023-12-31,,https://shotgun.live/events/we-ballin-by-808-party,"hip hop, r&b, trap, afrobeat"
231,231,Club Reveillons saint sylvestre sur les toits de paris,jean BOURBON,Dj Alkior,"4 Rue du Départ, 75015 Paris, France",Tout le Monde en Parle restaurant festif club,"https://www.google.com/maps/search/Tout%20le%20Monde%20en%20Parle%20restaurant%20festif%20club%2C%204%20Rue%20du%20D%C3%A9part%2C%2075015%20Paris%2C%20France/@48.8429668,2.3230198,17z",23:04 à 05:00,2023-12-31,"52,50 €",https://shotgun.live/events/reveillons-saint-sylvestre-sur-les-toits-de-paris,"club, dance, reggaeton, salsa, afrobeat"
232,232,Le Nouvel An - Chez Prince,Kevin LS,,"18 Rue des Quatre Vents, 75006 Paris, France",Non mentionné,"https://www.google.com/maps/search/18%20Rue%20des%20Quatre%20Vents%2C%2075006%20Paris%2C%20France/@48.8518507,2.3375909,17z",23:30 à 05:30,2023-12-31,"21,00 €",https://shotgun.live/events/le-nouvel-an-chez-prince,"ambient, club, dance"
233,233,¡After Sauvage #2?,CABARET SAUVAGE,"microclimat, Mic Mac, Pardonnez-nous, La Wild, ¡Sauvage?","59 Bd Macdonald, 75019 Paris, France",Cabaret Sauvage,"https://www.google.com/maps/search/Cabaret%20Sauvage%2C%2059%20Bd%20Macdonald%2C%2075019%20Paris%2C%20France/@48.8954475,2.3921596,17z",05:00 à 12:00,2024-01-01,"16,99 €",https://shotgun.live/events/after-sauvage-2,"techno, electro, house"
234,234,PISICA : NYE Afterparty 2024,PISICA,Pisica Records,"Port de la Rapée, 75012 Paris, France",Café Barge Restaurant,"https://www.google.com/maps/search/Caf%C3%A9%20Barge%20Restaurant%2C%20Port%20de%20la%20Rap%C3%A9e%2C%2075012%20Paris%2C%20France/@48.8422994,2.3705997,17z",03:00 à 15:00,2024-01-01,"15,99 €",https://shotgun.live/events/pisica-nye-afterparty-2024,
235,235,After O'Clock : WELCOME 2024,GLAZART,"Tina Tornade, Cuften, Shaney, Glazart","7 Av. de la Prte de la Villette, 75019 Paris, France",Glazart,"https://www.google.com/maps/search/Glazart%2C%207%20Av.%20de%20la%20Prte%20de%20la%20Villette%2C%2075019%20Paris%2C%20France/@48.899326,2.3867336,17z",05:00 à 16:00,2024-01-01,"5,00 €",https://shotgun.live/events/after-o-clock-welcome-2024,techno
236,236,T7 PASS : JANVIER/MAI 2024,T7,,"Pl. des Insurgés de Varsovie, 75015 Paris, France",T7,"https://www.google.com/maps/search/T7%2C%20Pl.%20des%20Insurg%C3%A9s%20de%20Varsovie%2C%2075015%20Paris%2C%20France/@48.8274557,2.2920945,17z",00:00,2024-01-01,,https://shotgun.live/events/t-7-pass-janvier-mai-2024,
237,237,Bénévolat de Janvier - Terre Terre,La SAUGE,,"223 Bd Félix Faure, 93300 Aubervilliers, France",Terre Terre (ferme urbaine),"https://www.google.com/maps/search/Terre%20Terre%20(ferme%20urbaine)%2C%20223%20Bd%20F%C3%A9lix%20Faure%2C%2093300%20Aubervilliers%2C%20France/@48.9150708,2.3736722,17z",00:00,2024-01-01,Gratuit,https://shotgun.live/events/benevolat-de-janvier-terre-terre,
238,238,Bénévolat de Janvier - La Prairie du Canal,La SAUGE,,"55 Rue de Paris, 93000 Bobigny, France",La Prairie du Canal,"https://www.google.com/maps/search/La%20Prairie%20du%20Canal%2C%2055%20Rue%20de%20Paris%2C%2093000%20Bobigny%2C%20France/@48.8988624,2.4416333,17z",00:00,2024-01-01,Gratuit,https://shotgun.live/events/benevolat-de-janvier-la-prairie-du-canal,
239,239,Adhésion La SAUGE 2024,La SAUGE,,"55 Rue de Paris, 93000 Bobigny, France",La Prairie du Canal,"https://www.google.com/maps/search/La%20Prairie%20du%20Canal%2C%2055%20Rue%20de%20Paris%2C%2093000%20Bobigny%2C%20France/@48.8988624,2.4416333,17z",07:00,2024-01-01,"5,80 €",https://shotgun.live/events/adhesion-la-sauge-2024,
240,240,"Galop Galop : Mayeul b2b Bours?, Ntbr & more",REX CLUB,"Mayeul, bours?, Vitaline, Dju:n, ESKHA, Aureb, NTBR","5 Bd Poissonnière, 75002 Paris, France",Rex Club,"https://www.google.com/maps/search/Rex%20Club%2C%205%20Bd%20Poissonni%C3%A8re%2C%2075002%20Paris%2C%20France/@48.8705725,2.3473815,17z",23:59 à 07:00,2024-01-04,"14,80 €",https://shotgun.live/events/galop-galop-mayeul-b-2-b-bours-ntbr-more,"techno, electro"
241,241,Club — HORS-SOL all night long,BADABOUM,HORS-SOL,"2 bis Rue des Taillandiers, 75011 Paris, France",Badaboum,"https://www.google.com/maps/search/Badaboum%2C%202%20bis%20Rue%20des%20Taillandiers%2C%2075011%20Paris%2C%20France/@48.8535282,2.375755,17z",23:30 à 06:00,2024-01-04,"6,49 €",https://shotgun.live/events/club-hors-sol-extended-set,"trance, house, electro"
242,242,ALEDE w/ Discodogz & Burrata Records,Panic Room,,"101 Rue Amelot, 75011 Paris, France",Panic Room,"https://www.google.com/maps/search/Panic%20Room%2C%20101%20Rue%20Amelot%2C%2075011%20Paris%2C%20France/@48.8612154,2.3675388,17z",19:00 à 04:00,2024-01-04,Gratuit,https://shotgun.live/events/alede-w-discodogz-burrata-records,"disco house, acid house, indie dance, trance"
243,243,"Lipstick - Marc Ruchmann, Dani Bumba, Daiss",L'Alimentation Générale,Dani Bumba,"64 Rue Jean-Pierre Timbaud, 75011 Paris, France",L'Alimentation Générale,"https://www.google.com/maps/search/L'Alimentation%20G%C3%A9n%C3%A9rale%2C%2064%20Rue%20Jean-Pierre%20Timbaud%2C%2075011%20Paris%2C%20France/@48.8667023,2.3744867,17z",20:00 à 01:00,2024-01-04,"5,59 €",https://shotgun.live/events/lipstick-marc-ruchmann-dani-bumba-daiss,"hip hop, rap, soul, electro"
244,244,BAILE DO BELLEVILLE + DJ CHACHACHA @Le 9B,Le 9B,,"68 Bd de la Villette, 75019 Paris, France",Le 9b,"https://www.google.com/maps/search/Le%209b%2C%2068%20Bd%20de%20la%20Villette%2C%2075019%20Paris%2C%20France/@48.8754344,2.3736599,17z",21:00 à 02:00,2024-01-04,Gratuit,https://shotgun.live/events/baile-do-belleville-dj-chachacha-le-9-b,baile funk
245,245,TOO MUCH - OPENING PARTY,LA NUIT PARIS,"STX, Nicolas Franza","8 Bd de la Madeleine, 75009 Paris, France",Club La Nuit,"https://www.google.com/maps/search/Club%20La%20Nuit%2C%208%20Bd%20de%20la%20Madeleine%2C%2075009%20Paris%2C%20France/@48.87005,2.3268983,17z",23:00 à 05:00,2024-01-04,"13,98 €",https://shotgun.live/events/too-much-opening-party,"pop, r&b, reggaeton, house"
246,246,"Pandemic x Nexus : Le Bask, Remzcore, El Desperado & more",Nexus,"Le Bask, El Desperado, Remzcore, Section Grabuge, So Juice, Toxic Twins 🕉, INSUSPECT","100 Av. du Général Leclerc, 93500 Pantin, France",Nexus,"https://www.google.com/maps/search/Nexus%2C%20100%20Av.%20du%20G%C3%A9n%C3%A9ral%20Leclerc%2C%2093500%20Pantin%2C%20France/@48.8971575,2.405313,17z",23:00 à 07:00,2024-01-05,"22,00 €",https://shotgun.live/events/pandemic-x-nexus-le-bask-remzcore-el-desperado-more,"hardcore, techno, acidcore, frenchcore, new rave"
247,247,RESURRECTION BIRTHDAY PARTY,RESURRECTION,"Raxeller, Fantasm, VINKA WYDRO, NEYLUJ","109 Rue Oberkampf, 75011 Paris, France",Nouveau Casino,"https://www.google.com/maps/search/Nouveau%20Casino%2C%20109%20Rue%20Oberkampf%2C%2075011%20Paris%2C%20France/@48.8658713,2.3778975,17z",23:59 à 07:00,2024-01-05,"23,10 €",https://shotgun.live/events/resurrection-birthday-party,"hard techno, neorave, industrial techno, hardcore, techno"
248,248,Miley Serious Presents: Om Unit Toma Kami Lu2k Miley Serious,REX CLUB,"MILEY SERIOUS, Om Unit, LU2K, Toma Kami","5 Bd Poissonnière, 75002 Paris, France",Rex Club,"https://www.google.com/maps/search/Rex%20Club%2C%205%20Bd%20Poissonni%C3%A8re%2C%2075002%20Paris%2C%20France/@48.8705725,2.3473815,17z",23:59 à 07:00,2024-01-05,"15,80 €",https://shotgun.live/events/miley-serious-presents-om-unit-toma-kami-lu-2-k-miley-serious,"bass, breakbeat, dubstep"
249,249,"TTC x GLAZART : ARTISAN, ESILISE, OGMAH & FUJI",GLAZART,"ARTISAN, OGMAH, The Techno's Children","7 Av. de la Prte de la Villette, 75019 Paris, France",Glazart,"https://www.google.com/maps/search/Glazart%2C%207%20Av.%20de%20la%20Prte%20de%20la%20Villette%2C%2075019%20Paris%2C%20France/@48.899326,2.3867336,17z",23:59 à 06:00,2024-01-05,"12,00 €",https://shotgun.live/events/ttc-x-glazart-artisan-esilise-ogmah-fuji,"techno, hard techno, hard groove"
250,250,Club — Kendal residency : all night long,BADABOUM,Kendal,"2 bis Rue des Taillandiers, 75011 Paris, France",Badaboum,"https://www.google.com/maps/search/Badaboum%2C%202%20bis%20Rue%20des%20Taillandiers%2C%2075011%20Paris%2C%20France/@48.8535282,2.375755,17z",23:30 à 07:00,2024-01-05,,https://shotgun.live/events/club-kendal-residency-all-night-long,"house, italo disco, trance"
251,251,Vehemence Extreme Saison 1,Véhémence,"Just Say Red, __xnihilo__, Pegazus_Musicc, SANT LOOP","14 Rue Saint-Denis, 75001 Paris, France",Le Klub,"https://www.google.com/maps/search/Le%20Klub%2C%2014%20Rue%20Saint-Denis%2C%2075001%20Paris%2C%20France/@48.8591102,2.3479063,17z",23:59 à 06:00,2024-01-05,"6,99 €",https://shotgun.live/events/vehemence-extreme-saison-1,"hard techno, techno, industrial techno, german techno"
252,252,Kiss My Valentine #18,LA BELLEVILLOISE,,"19-21 Rue Boyer, 75020 Paris, France",La Bellevilloise,"https://www.google.com/maps/search/La%20Bellevilloise%2C%2019-21%20Rue%20Boyer%2C%2075020%20Paris%2C%20France/@48.8683511,2.3921569,17z",19:00 à 23:00,2024-01-05,"12,10 €",https://shotgun.live/events/kiss-my-valentine-18,
253,253,Chevry Agency & Increase the Groove,LA BELLEVILLOISE,"Occibel, ALYHAS, Tomich aka Kichta, DJ Tjizza, HearThuG","19-21 Rue Boyer, 75020 Paris, France",La Bellevilloise,"https://www.google.com/maps/search/La%20Bellevilloise%2C%2019-21%20Rue%20Boyer%2C%2075020%20Paris%2C%20France/@48.8683511,2.3921569,17z",23:00 à 05:30,2024-01-05,"15,40 €",https://shotgun.live/events/chevry-agency-increase-the-groove,"house, techno, minimal techno"
254,254,GROOVE CONTROL : JOE LEWANDOWSKI / MON CHER GUY & MORE,LA JAVA,"Joe Lewandowski, Mon cher Guy, Fat Mamour","105 Rue du Faubourg du Temple, 75010 Paris, France",La Java,"https://www.google.com/maps/search/La%20Java%2C%20105%20Rue%20du%20Faubourg%20du%20Temple%2C%2075010%20Paris%2C%20France/@48.8711155,2.3738277,17z",23:30 à 07:00,2024-01-05,"10,69 €",https://shotgun.live/events/groove-control-joe-lewandowski-mon-cher-guy-more,"house, electro, techno"
255,255,Evolove Party @ L'international,Evolove Music,"Meg Paine, Stourm, JULIDI","5/7 Rue Moret, 75011 Paris, France",L'International,"https://www.google.com/maps/search/L'International%2C%205%2F7%20Rue%20Moret%2C%2075011%20Paris%2C%20France/@48.866729,2.3796746,17z",23:59 à 06:00,2024-01-05,"7,99 €",https://shotgun.live/events/evolove-party-l-international,"breakbeat, techno, trance"
256,256,"RMMT w/ Alexandra, Tiano, Zeller, Lawis",LiveBar,"RMMT-Roommates, Tiano RMMT, Alexandra, Lawis","Espl. Johnny Hallyday, 75012 Paris, France",Non mentionné,"https://www.google.com/maps/search/Espl.%20Johnny%20Hallyday%2C%2075012%20Paris%2C%20France/@48.8401319,2.3789948,17z",20:00 à 05:00,2024-01-05,"10,99 €",https://shotgun.live/events/rmmt-w-alexandra-tiano-zeller-lawis,"electro, house, techno, breakbeat, uk garage, minimal house"
257,257,BachaNueva SBK,SALSANUEVA,,"46 Rue des Rigoles, 75020 Paris, France",Non mentionné,"https://www.google.com/maps/search/46%20Rue%20des%20Rigoles%2C%2075020%20Paris%2C%20France/@48.8730033,2.3919883,17z",20:00 à 02:00,2024-01-05,"9,99 €",https://shotgun.live/events/bacha-nueva-sbk,salsa
258,258,"Toilettes Mixtes w/ Maud Geffray, La Tchoin, Saaunå",Le Mazette,"Maud Geffray, Toilettes Mixtes, La Tchoin, Saaunå","69 Port de la Rapée, 75012 Paris, France",Le Mazette,"https://www.google.com/maps/search/Le%20Mazette%2C%2069%20Port%20de%20la%20Rap%C3%A9e%2C%2075012%20Paris%2C%20France/@48.8433165,2.3693186,17z",22:00 à 04:00,2024-01-05,"10,99 €",https://shotgun.live/events/toilettes-mixtes-presente-demain-se-danse-ici,"house, electro"
259,259,Le Bal du 10eme # Vend 05 Jan,Etoiles,"David Stepanoff, Marc  Ryan","61 Rue du Château d'Eau, 75010 Paris, France",Les Étoiles,"https://www.google.com/maps/search/Les%20%C3%89toiles%2C%2061%20Rue%20du%20Ch%C3%A2teau%20d'Eau%2C%2075010%20Paris%2C%20France/@48.872467,2.35517,17z",23:55 à 06:00,2024-01-05,"12,99 €",https://shotgun.live/events/le-bal-du-10-eme-vend-05-jan,"pop rock, hip hop, r&b, house, dance, disco"
260,260,OH MY BASS ! #17 // Pharaon - Neckløw - Aristid - Dr Frenesy,OH MY BASS !,"Dr Frenesy, Pharaon, NeckLøw, ARISTID","99 Rue de Ménilmontant, 75020 Paris, France",Les Apaches,"https://www.google.com/maps/search/Les%20Apaches%2C%2099%20Rue%20de%20M%C3%A9nilmontant%2C%2075020%20Paris%2C%20France/@48.8691361,2.3911236,17z",19:00 à 01:30,2024-01-05,Gratuit,https://shotgun.live/events/oh-my-bass-17-pharaon-necklow-aristid-dr-frenesy,"bass, dubstep, drum & bass, electro, edm, trap"
261,261,EVIDANCE w/ Incertitudes Musicales,Panic Room,Incertitudes Musicales,"101 Rue Amelot, 75011 Paris, France",Panic Room,"https://www.google.com/maps/search/Panic%20Room%2C%20101%20Rue%20Amelot%2C%2075011%20Paris%2C%20France/@48.8612154,2.3675388,17z",19:00 à 05:00,2024-01-05,Gratuit,https://shotgun.live/events/evidance-w-incertitudes-musicales,
262,262,SIN - house all night long #3,Onesh,,"41 Rue Servan, 75011 Paris, France",La Poudrière,"https://www.google.com/maps/search/La%20Poudri%C3%A8re%2C%2041%20Rue%20Servan%2C%2075011%20Paris%2C%20France/@48.8616258,2.3823809,17z",21:00 à 05:00,2024-01-05,Gratuit,https://shotgun.live/events/sin-house-all-night-long-3,"house, deep house, afro house, tech house, bass house"
263,263,CTL v24 @Le 9B,Le 9B,,"68 Bd de la Villette, 75019 Paris, France",Le 9b,"https://www.google.com/maps/search/Le%209b%2C%2068%20Bd%20de%20la%20Villette%2C%2075019%20Paris%2C%20France/@48.8754344,2.3736599,17z",21:00 à 02:00,2024-01-05,,https://shotgun.live/events/ctl-v-24-le-9-b,
264,264,H3 Reunit // 22h/06h - 2 scènes - Gratuit avant 00h,La Rotonde Stalingrad,"carin kelly, Hyas, Pura Pura, Ski_Carl, Vouiz","6-8 Pl. de la Bataille de Stalingrad, 75019 Paris, France",La Rotonde Stalingrad,"https://www.google.com/maps/search/La%20Rotonde%20Stalingrad%2C%206-8%20Pl.%20de%20la%20Bataille%20de%20Stalingrad%2C%2075019%20Paris%2C%20France/@48.8834882,2.3695752,17z",22:00 à 06:00,2024-01-05,"7,99 €",https://shotgun.live/events/h-3-reunite-21-h-06-h-2-scenes-gratuit-avant-00-h,"house, uk garage, afrobeat, hip hop, electro, bass"
265,265,FA!TH #2,L’ŒIL,,"33 Rue des Petits Champs, 75001 Paris, France",Non mentionné,"https://www.google.com/maps/search/33%20Rue%20des%20Petits%20Champs%2C%2075001%20Paris%2C%20France/@48.8667149,2.3365697,17z",23:00 à 05:00,2024-01-12,,https://shotgun.live/events/fai-th-x-117-vision,
266,266,Sacré présente Guillermo Jamas / Dazzling City Sounds#2,Sacré,"Guillermo Jamas, FUNKY FRENCH LEAGUE","142 Rue Montmartre, 75002 Paris, France",Sacré,"https://www.google.com/maps/search/Sacr%C3%A9%2C%20142%20Rue%20Montmartre%2C%2075002%20Paris%2C%20France/@48.8690667,2.3433652,17z",23:00 à 06:00,2024-01-05,"10,00 €",https://shotgun.live/events/sacre-presente-guillermo-jamas-dazzling-city-sounds-2,"house, micro house, disco, disco house"
